,artist,track,uri,time,ms_played
23216,EARTHGANG,Proud Of U (feat. Young Thug),spotify:track:4u8xrKWeF7xBO9kGwIk6u7,2022-05-24 20:54,960
23217,Dee Gees,Tragedy,spotify:track:2Zyn4UVttAJb3t7wRXslV7,2022-05-24 20:54,1120
23218,Rainbow Kitten Surprise,Holy War,spotify:track:1zkkvSLk5Nh4uoyKWwuie9,2022-05-24 20:54,810
23219,Remi Wolf,Woo!,spotify:track:2q3VZjLVCWbJq0rICML7va,2022-05-24 20:54,820
23220,Austin Kinzer,Cigs Inside,spotify:track:4XQyqqx7v67zGugvhsno6o,2022-05-24 20:54,1080
23221,Khalid,Saturday Nights,spotify:track:5kfNriitmkNE8mUbZ7gbq8,2022-05-24 20:54,1000
23222,NEIKED,Better Days (NEIKED x Mae Muller x Polo G),spotify:track:6f5ExP43esnvdKPddwKXJH,2022-05-24 20:54,1160
23223,Mura Masa,"bbycakes (with Lil Uzi Vert, PinkPantheress & Shygirl)",spotify:track:22PnPdB20lq7wElHkk17oP,2022-05-24 20:54,1490
23224,Commonminds,The Wave,spotify:track:1YsJwqe66K6wF6GZOkuMgV,2022-05-24 20:54,840
23225,Midland,Burn Out,spotify:track:7yrJnekdlwWARt5lmVqJ6L,2022-05-24 20:59,188613
23226,Bad Suns,Daft Pretty Boys,spotify:track:41d2Q6DHcM20OdzynkRtvf,2022-05-24 21:02,187013
23227,Kane Brown,Be Like That - feat. Swae Lee & Khalid,spotify:track:5f1joOtoMeyppIcJGZQvqJ,2022-05-24 21:05,191406
23228,Sam Cooke,Try A Little Tenderness / (I Love You) For Sentimental Reasons / You Send Me - Live,spotify:track:1PBk81bJudnKT10GllH8HW,2022-05-24 21:10,295626
23229,Roosevelt Collier,Exit 16,spotify:track:5SYsI19P4cJ1q3O5QKA6jm,2022-05-24 21:24,1038
23230,Jerry Garcia,Dear Prudence - Bonus Track,spotify:track:0qM3nj7b36EtasNKk80nLE,2022-05-24 21:24,355853
23231,Old Dominion,One Man Band,spotify:track:7cA3PnUQDlUyBBwpRozQeo,2022-05-24 21:24,835
23232,CUBE,IDWL,spotify:track:4FxIGIFx8t2KfuTInsFN0T,2022-05-24 21:25,1137
23233,Baird,Beluga Baby,spotify:track:6D23vvd8oWuYTNhSKTrL2C,2022-05-24 21:25,1555
23234,Woodkid,Goliath,spotify:track:3TdQ399gmy71IUdz3DoaO4,2022-05-24 21:25,1091
23235,Rejjie Snow,ACID TRIP,spotify:track:7Es2OBtD2DPHfz6gqSWH8Z,2022-05-24 21:25,859
23236,Justin Timberlake,Suit & Tie (feat. Jay-Z),spotify:track:6vt0I1cw1YmAIKDJvHVIM5,2022-05-24 21:25,1021
23237,Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,spotify:track:1SV1fxF65n9NhRHp3KlBuu,2022-05-24 21:25,975
23238,Old Crow Medicine Show,Rainy Day Women #12 & 35 (Live),spotify:track:1V64DUCRrEFgZwEwANKTw9,2022-05-24 21:25,998
23239,ScHoolboy Q,X (with 2 Chainz & Saudi),spotify:track:4LmAnpjlhWTahvRkYR8xJa,2022-05-24 21:25,859
23240,Dirty Heads,Listen To Me,spotify:track:6kCqR0FkkD668JMTXBAGw7,2022-05-24 21:25,789
23241,Paul Russell,Personal Brand,spotify:track:1TctuQwJisQpINyUT4vKI4,2022-05-24 21:25,882
23242,Susto,Smoking Outside,spotify:track:61KdX1DaRpwyJFKaqRS7rC,2022-05-24 21:25,1300
23243,COIN,I Don't Wanna Dance,spotify:track:5eLpZ8zv4yncE0RFZlRpD2,2022-05-24 21:25,1857
23244,Keegan Konsor,Crash,spotify:track:1ZqWpTQat2YHKyIX1WtmDs,2022-05-24 21:46,1486
23245,Lynyrd Skynyrd,Free Bird - Walker Remix,spotify:track:7kcRyoLdiFvZtzkaNqAQ4l,2022-05-24 21:46,31128
23246,Atlanta Rhythm Section,Georgia Rhythm,spotify:track:428wldKJlnRDngUc7UPS2C,2022-05-24 21:46,928
23247,JJ Grey & Mofro,Light A Candle,spotify:track:2gw0z3NHT9rXs2eK6aM14e,2022-05-24 21:46,3390
23248,Florence + The Machine,Hunger,spotify:track:6Ju28M6P8Y8sLjBgWjyUUD,2022-05-24 21:48,859
23249,Nick Grant,All of You (feat. B. Hess),spotify:track:2YWXL5afy5SsoHB0JDFEVI,2022-05-24 21:48,952
23250,Band of Rascals,Holler,spotify:track:6TeRYky3LaAFfAoMDoRHdW,2022-05-24 21:48,1439
23251,James Vincent McMorrow,I Should Go (with Kenny Beats),spotify:track:5hXsUXQDAsnljCfrGmNGfF,2022-05-24 21:48,1207
23252,5 Seconds of Summer,Easier – Remix (with Charlie Puth),spotify:track:5iTaLzgPI5jRMVAxITcZwT,2022-05-24 21:48,673
23253,Rich Brian,BALI,spotify:track:2XW3vH6ZqMHvlzUSfhWW2X,2022-05-24 21:48,1346
23254,ABBA,Thank You For The Music,spotify:track:08GOw3NsrJ0LsCCeyqzt3b,2022-05-24 21:48,1346
23255,Pomplamoose,It's the End of the World as We Know It,spotify:track:5muDXHVGjNPaPYJlHZClG7,2022-05-24 21:48,998
23256,binki,Sea Sick,spotify:track:3jLHo30ucbkYY9P7v8leKh,2022-05-24 21:48,130714
23257,Elise Trouw,Line of Sight,spotify:track:3geMf9Ada0dHExUvSZKi5S,2022-05-24 21:48,1068
23258,Mac Miller,Circles,spotify:track:4jXl6VtkFFKIt3ycUQc5LT,2022-05-24 21:48,882
23259,NAV,Price On My Head (feat. The Weeknd),spotify:track:4hqOmrCCJKyiuwDexd8c2t,2022-05-24 21:48,1904
23260,Miguel,Banana Clip,spotify:track:6xagjcywpcyNFghafZPQJv,2022-05-24 21:48,2788
23261,Fat Joe,All The Way Up (Remix),spotify:track:2AYTGaclgKXACh13nJRVcV,2022-05-24 21:48,789
23262,Jimmy Buffett,Margaritaville,spotify:track:4EEjMyQub6tgFVshlM9j1M,2022-05-24 21:48,1857
23263,Night Ranger,Don't Tell Me You Love Me,spotify:track:6E6uwOhAEHSzSvDewOBEvF,2022-05-24 21:48,1486
23264,Charles Kelley,Lonely Girl,spotify:track:3FiEa2pVN5MzEA2wrtKIsv,2022-05-24 21:48,1207
23265,Major Lazer,Lay Your Head On Me (feat. Marcus Mumford) - Joel Corry Remix,spotify:track:5EVVLOzIC6jV7k5xusc7SS,2022-05-24 21:51,167529
23266,Khalid,Self,spotify:track:1WqLtczgKdbHFHhefOU0y7,2022-05-24 21:55,229960
23267,Lauv,Changes,spotify:track:7cDpMO5wuWgvv3j4INRBeB,2022-05-24 21:56,40762
23268,Johann Sebastian Bach,"Prelude in C Major, BWV 846",spotify:track:4SFBV7SRNG2e2kyL1F6kjU,2022-05-25 20:24,4090
23269,Claude Debussy,"La Mer, L.109: 3. Dialogue Of The Wind And The Sea",spotify:track:4rzCpaL52log4xdBHC8Lbe,2022-05-25 20:32,480440
23270,Claude Debussy,"La Mer, L.109: 2. Play of the Waves (Jeux de vagues)",spotify:track:5rxZQosjxZu9EHqIEbtPFA,2022-05-25 22:21,322227
23271,Duckwrth,Super Good,spotify:track:7KccujFn3FPESCU4S4DA0O,2022-05-25 22:25,209591
23272,Khalid,OTW,spotify:track:6Hgh47WXVKtXN5zGOu0hjI,2022-05-25 22:29,263013
23273,Denzel Curry,DIET_,spotify:track:1AzqpMy3yLYNITSOUrnL8i,2022-05-25 22:32,143733
23274,Future,Where Ya At (feat. Drake),spotify:track:5nN8BwAQDJDguq7Dpd3JQQ,2022-05-25 22:35,208026
23275,Pomplamoose,Vie en rose,spotify:track:1Q868ppOLcMxXWtAfORzHV,2022-05-25 22:38,146204
23276,The 1975,If You’re Too Shy (Let Me Know) - Edit,spotify:track:3iEqGBZ2wcpVzhiAcwXVC6,2022-05-25 22:42,239876
23277,ASL,It's Not Easy,spotify:track:7B6k7t7gcZaSv050n4GgQl,2022-05-25 22:46,930
23278,Ariana Grande,R.E.M,spotify:track:2sQH02O2HBCPJCztBrCWNa,2022-05-25 22:50,245666
23279,Lorde,Ribs,spotify:track:2MvvoeRt8NcOXWESkxWn3g,2022-05-25 22:55,258969
23280,Pomplamoose,Every Breath You Take + 500 Miles Mashup,spotify:track:7JL23oaJWVuuv97u6vukpx,2022-05-25 22:58,180699
23281,Midland,Playboys,spotify:track:1JHBQSD5pV5m5vV0WLZ0k0,2022-05-25 23:01,221733
23282,Daniel Donato,Malady Melody,spotify:track:6aStlhRc6ZbjP9a6nDDfm0,2022-05-25 23:04,184200
23283,Avenged Sevenfold,Mad Hatter,spotify:track:06ccOZxagoqk4oc0cGaJw7,2022-05-25 23:07,127610
23284,Alabama Shakes,Gimme All Your Love,spotify:track:0npvf0i2Ywk5bJSVIs3GNm,2022-05-25 23:07,950
23285,Midland,Fourteen Gears - Adobe House Version,spotify:track:7tVteIrRhcy8m1DjEMaDsH,2022-05-25 23:12,171556
23286,Pomplamoose,Thinkin Bout You,spotify:track:1wSNxjA14Ly9GU22wp2AIB,2022-05-26 14:25,243734
23287,Devon Again,Suburbia,spotify:track:48S4mJNtmuC16ptPecFGIh,2022-05-26 14:28,178933
23288,Isaac Dunbar,Bleach,spotify:track:3j8mwslzqj90yjWWNwwff8,2022-05-26 14:31,129122
23289,Duckwrth,Super Good,spotify:track:7KccujFn3FPESCU4S4DA0O,2022-05-26 14:34,209579
23290,Pomplamoose,Thinkin Bout You,spotify:track:1wSNxjA14Ly9GU22wp2AIB,2022-05-26 14:38,243596
23291,Isaac Dunbar,Bleach,spotify:track:3j8mwslzqj90yjWWNwwff8,2022-05-26 14:41,8705
23292,Brothers Osborne,Shoot From The Hip,spotify:track:4F880Aeo2WO7N0lULjWgzm,2022-05-26 14:41,384
23293,Greg Cox,The Other Side,spotify:track:2ujlCP1CHdilR9oD88EEPf,2022-05-26 14:41,127
23294,Lorde,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",spotify:track:7rdUtXasA973gmrr2Xxh3E,2022-05-26 14:41,901
23295,Kevin Gates,Time for That,spotify:track:1gZNqH0rDxD1mXLeul1Qq7,2022-05-26 14:41,2
23296,GUM,Weightless in L.A,spotify:track:7soGfYK2euBPxe3ySWLrwn,2022-05-26 14:41,635
23297,Devon Again,Suburbia,spotify:track:48S4mJNtmuC16ptPecFGIh,2022-05-26 14:41,178916
23298,Fetty Wap,679 (feat. Remy Boyz),spotify:track:5NQbUaeTEOGdD6hHcre0dZ,2022-05-26 14:41,129
23299,Elvis Presley,Catchin' On Fast - Big Boi Remix,spotify:track:7LbVwZJ6v372MlMMNbFiTj,2022-05-26 14:41,901
23300,Lake Street Dive,Being a Woman,spotify:track:3LQASjzUVNkquf6sCxax7i,2022-05-26 14:41,881
23301,The Stone Foxes,City on the Water,spotify:track:31IeYQlbVtlKss86WXBkLO,2022-05-26 14:41,0
23302,Eagles,Hotel California - 2013 Remaster,spotify:track:40riOy7x9W7GXjyGp4pjAv,2022-05-26 14:41,145
23303,Mac Miller,Blue World,spotify:track:2hwOoMtWPtTSSn6WHV7Vp5,2022-05-26 14:45,209198
23304,Baird,BITE,spotify:track:2tUqgzXUa4tqj2fRdPVtFX,2022-05-26 14:48,159810
23305,Camden Murphy,Spilled Paint,spotify:track:1StETYLGLZ1znY1KAKAcPv,2022-05-26 14:51,188093
23306,Major Lazer,Lay Your Head On Me (feat. Marcus Mumford) [Myd Remix],spotify:track:3wxDhvqEbfqdwP1WgXJaiy,2022-05-26 14:55,276446
23307,Foo Fighters,Arlandria,spotify:track:5TOYgNohZAFEPOtnchPhZS,2022-05-26 15:00,267302
23308,Mac Miller,Hand Me Downs,spotify:track:2Yv2mHzr5AQavVdwQjEokV,2022-05-26 15:05,298348
23309,Duckwrth,Crush,spotify:track:3aUviSdBVbsdmH406j5GZC,2022-05-26 15:09,134829
23310,Omar Apollo,Go Away,spotify:track:1JNv9ICYbayNgqm8fKPLqP,2022-05-26 15:10,177094
23311,Roy Blair,I DONT KNOW ABOUT HIM,spotify:track:0n1g2VqMpcYJVzEHvSpQPs,2022-05-26 15:15,646
23312,Joji,Sanctuary,spotify:track:5F1ZmucV0uJY14y2dYKePa,2022-05-26 15:15,630
23313,Cage The Elephant,Cigarette Daydreams,spotify:track:2tznHmp70DxMyr2XhWLOW0,2022-05-26 15:15,878
23314,Keegan Konsor,Crash,spotify:track:1ZqWpTQat2YHKyIX1WtmDs,2022-05-26 15:15,0
23315,Pomplamoose,It's the End of the World as We Know It,spotify:track:5muDXHVGjNPaPYJlHZClG7,2022-05-26 15:15,1131
23316,Lou Val,Eternal Sunshine,spotify:track:5FChOu6NfR5w7YLgDmXXnC,2022-05-26 15:15,130
23317,Francis and the Lights,Do u Need Love?,spotify:track:61IiPeXsNBGO7oOQ1hERU4,2022-05-26 15:15,635
23318,Tame Impala,Feels Like We Only Go Backwards,spotify:track:0LtOwyZoSNZKJWHqjzADpW,2022-05-26 15:15,381
23319,Wale,"My Love (feat. Major Lazer, WizKid, Dua Lipa)",spotify:track:7rfiXyFb5M9BqdkvKvVEiB,2022-05-26 15:15,395
23320,Willie Nelson,He Won't Ever Be Gone,spotify:track:6RLh40iORdthZ2qzM5bxQ6,2022-05-26 15:15,143
23321,Ruel,Free Time,spotify:track:0fNLObXT9pvc3VED0oAevd,2022-05-26 15:15,884
23322,Fats Domino,Blue Monday - Single Version,spotify:track:0AdDpjlUFKXW52b2RQ2Pmk,2022-05-26 15:15,379
23323,Calvin Harris,Feel So Close - Radio Edit,spotify:track:1gihuPhrLraKYrJMAEONyc,2022-05-26 15:15,0
23324,Alter Bridge,Dying Light,spotify:track:5EvHwkEE0OI60YvBLiKuGI,2022-05-26 15:15,126
23325,Black Pistol Fire,Blue Blazes,spotify:track:5WMHzGZZO8mQrXShTamRaI,2022-05-26 15:15,888
23326,Pomplamoose,"Oh, Pretty Woman",spotify:track:4sW92fjvu3GxkwDucZKWzG,2022-05-26 15:15,1382
23327,Midland,Burn Out - Recorded At Sound Stage Studios Nashville,spotify:track:0wFyhPrMt4maLtWmLeG7lq,2022-05-26 15:15,649
23328,COIN,Crash My Car,spotify:track:0X5mtNbqxbiTYkwj0CQc2f,2022-05-26 15:15,395
23329,GoldLink,Rough Soul (feat. April George),spotify:track:5v0C3nNNDMhZ3nWzzP0W4T,2022-05-26 15:15,647
23330,Mac Miller,Right,spotify:track:165cwz4wGlGz0uDBhxdKLY,2022-05-26 15:15,52108
23331,Duckwrth,MICHUUL.,spotify:track:3iGNoYKIabGohB9A0C7dKU,2022-05-26 15:15,378
23332,Caye,Happy?,spotify:track:684bEn5uaWsZozFZ905R5Q,2022-05-26 15:20,43537
23333,Aminé,DR. WHOEVER,spotify:track:2qpX5WY7A7uLLLQfFpvRDK,2022-05-26 15:20,0
23334,Pomplamoose,Latch,spotify:track:0EdB8xgstrbTFu9XkMn6JJ,2022-05-26 15:20,275538
23335,Miguel,waves - Tame Impala Remix,spotify:track:3lB0GMiI5KxDbTOG8V3bOx,2022-05-26 15:20,0
23336,Midland,At Least You Cried,spotify:track:6y0mAMhVwWpbqQyWeBWDbp,2022-05-26 15:20,0
23337,waki,Rockets,spotify:track:1hfxLTFV0ljllNG2fObsuL,2022-05-26 15:20,43537
23338,JID,All Bad,spotify:track:0G6ExlA2fcJIDGoayswUNT,2022-05-26 15:20,0
23339,Pomplamoose,Lovely Day / Good as Hell Mashup,spotify:track:4ESfShgbxkqvXbYVmDLT4W,2022-05-26 15:21,3716
23340,Lady Gaga,Rain On Me - Purple Disco Machine Remix,spotify:track:0dj5O3Nc6ONKWNd8mErvND,2022-05-26 15:21,639
23341,Powers Pleasant,Evil Twin - O.G. Mix,spotify:track:4E7pKNlcEXMxSAxF6WylRJ,2022-05-26 15:21,129
23342,Pell,Pass By,spotify:track:5pivvXODUHrySXqmHmGv7W,2022-05-26 15:21,400
23343,Curtis Harding,Our Love (from the series Arcane League of Legends),spotify:track:0OFSdfkFF5wLszOz0csftu,2022-05-26 15:21,1887
23344,The Marías,We're The Lucky Ones,spotify:track:0NrucXAEaaZB48N2vIDrjT,2022-05-26 15:21,35188
23345,The Haunted Windchimes,Dancing In The Rain,spotify:track:26pJWzbIohyB6vuRz2SOR3,2022-05-26 15:21,129
23346,Jharrel Jerome,For Real (feat. Kemba),spotify:track:05IZnB0bFIEl6fIPITzfqg,2022-05-26 15:21,385
23347,Lauv,Modern Loneliness,spotify:track:1eyek0KJEh2v5HQ9uQSybb,2022-05-26 15:21,399
23348,GoldLink,Palm Trees,spotify:track:1fpfYMT2RTc5W3Zluq5xVA,2022-05-26 15:21,227
23349,Kobi Onyame,Chosen Ones,spotify:track:4X1FXkgwu5gqCeN8wP98In,2022-05-26 15:21,891
23350,Post Malone,A Thousand Bad Times,spotify:track:2J0NXdHr6MYvKDSxB7k3V2,2022-05-26 15:21,382
23351,David Ball,Thinkin' Problem,spotify:track:7zE9E6iBKPCwCW6orDoY4X,2022-05-26 15:21,133
23352,Futuristic,Wave,spotify:track:1obcySV9zyMVzzlQHjDwez,2022-05-26 15:21,0
23353,Jacob Collier,Time Alone With You (feat. Daniel Caesar),spotify:track:04jVEb76Kw5OrmGtlXlHxI,2022-05-26 15:21,380
23354,TAUK,"Pitter Pattern – November 14, 2018",spotify:track:1w2AFC9RnNK5CT1iBYasfe,2022-05-26 15:21,147
23355,The Ghost of Paul Revere,Wild Child,spotify:track:6uI9PtIAHfNYlrkemxxVcA,2022-05-26 15:21,397
23356,Mac Miller,Programs,spotify:track:1883mCuSqnfnrWoq8i3myH,2022-05-26 15:21,629
23357,Pusha T,Nosetalgia,spotify:track:7aK5rlTVxSgcqShPMI1TTH,2022-05-26 15:21,380
23358,Chris Stapleton,Fire Away,spotify:track:5j4hSQH0KaAc8f6cimnXIT,2022-05-26 15:21,372
23359,Hush Forte,DOMINICANA,spotify:track:2fIeEYpiqiINZCTIpU1Pe1,2022-05-26 15:21,627
23360,Litany,Bedroom,spotify:track:2x1Up4aNJ9mpmiPFJ83MX3,2022-05-26 15:21,380
23361,The Sheepdogs,Run Baby Run,spotify:track:51SwZO5A3z23qNT0uYEdm1,2022-05-26 15:22,903
23362,Monsta X,MIDDLE OF THE NIGHT,spotify:track:2QqHAiFdDZKFJkr1xCV9dG,2022-05-26 15:22,132
23363,Foo Fighters,The Feast and The Famine,spotify:track:1M4Wy6jRce1x17qyE7yQAB,2022-05-26 15:22,145
23364,Greta Van Fleet,"Lover, Leaver",spotify:track:1OWSsdbAXFyPDo6khogqAW,2022-05-26 15:22,132
23365,The Brook & The Bluff,Misnomer,spotify:track:3awBLJoDSXa3TjQeDNhGlq,2022-05-26 15:22,128
23366,Eagles,Lyin' Eyes - 2013 Remaster,spotify:track:5lQKRR3MdJLtAwNBiT8Cq0,2022-05-26 15:22,0
23367,Empire of the Sun,Walking On A Dream,spotify:track:5r5cp9IpziiIsR6b93vcnQ,2022-05-26 15:22,130
23368,The Brothers Comatose,Get Me Home,spotify:track:4clWuWxQpRMD8vDSNDEdRn,2022-05-26 15:22,128
23369,Demi Lovato,Cool for the Summer,spotify:track:3uwnnTQcHM1rDqSfA4gQNz,2022-05-26 15:22,144
23370,Mike Sb,Slow Day,spotify:track:0WcKOhwruTRXJr1MJM8d41,2022-05-26 15:22,144
23371,Black Pistol Fire,Level,spotify:track:1AsNfUfuGmQGXbrjoPQl8j,2022-05-26 15:22,399
23372,Paul Thorn,Love Train,spotify:track:7N3aKvkWUWKQ7gssudqRG5,2022-05-26 15:22,0
23373,Kendrick Lamar,LUST.,spotify:track:06FCvd7rrRcF3DdvWH5Isp,2022-05-26 15:22,393
23374,Billie Eilish,bury a friend,spotify:track:4SSnFejRGlZikf02HLewEF,2022-05-26 15:22,394
23375,Free Nationals,Time,spotify:track:7klPHv3HnXdUY3dSfTccNc,2022-05-26 15:22,376
23376,Durand Jones & The Indications,Don’t You Know,spotify:track:0jecTSpHjOy5CyqEdfod5c,2022-05-26 15:22,131
23377,Lennon Stella,Breakaway,spotify:track:5uilW4SoCOzwDl15VwjBTS,2022-05-26 15:22,651
23378,Ruel,Not Thinkin' Bout You,spotify:track:2awExtNBABpwOFC78XViJd,2022-05-26 15:22,131
23379,Aminé,SHINE,spotify:track:1OWGLpptXlHLw1yibeHiHa,2022-05-26 15:22,0
23380,Old Dominion,Hotel Key - Recorded at Sound Stage Studios Nashville,spotify:track:1DLguucCi86On4F9TW8CU7,2022-05-26 15:22,379
23381,BJ The Chicago Kid,Smokin' And Ridin' (feat. Freddie Gibbs & Problem),spotify:track:5P4KMR8aiKtz2WFxNVYChF,2022-05-26 15:22,204
23382,Sinéad Harnett,Pulling Away (feat. Gallant),spotify:track:2h0lefcnGyGFOZkbffbLwt,2022-05-26 15:22,0
23383,Avenged Sevenfold,Mad Hatter,spotify:track:06ccOZxagoqk4oc0cGaJw7,2022-05-26 15:22,144
23384,Khalid,Saturday Nights,spotify:track:5kfNriitmkNE8mUbZ7gbq8,2022-05-26 15:22,143
23385,Gallant,Sweet Insomnia (feat. 6LACK),spotify:track:57vONmoD0vJTTTwW10ofrZ,2022-05-26 15:22,130
23386,Taylor Swift,Getaway Car,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,2022-05-26 15:22,883
23387,6LACK,Stan,spotify:track:1mggAh6xgnKUT6ukw3AU9A,2022-05-26 15:22,144
23388,Kyle Bent,Understand,spotify:track:0ZVy9YYgIsuBheQN8VmXji,2022-05-26 15:22,903
23389,Arlo McKinley,I've Got Her,spotify:track:2L7tWLHO8fRVq6BrI4M7tD,2022-05-26 15:22,133
23390,Brad Mehldau,Moon River - Live,spotify:track:6SP8PT3BiZnnkv4zrxvD13,2022-05-26 15:22,630
23391,Aminé,Caroline,spotify:track:5hTpBe8h35rJ67eAWHQsJx,2022-05-26 15:22,137
23392,Yeah Yeah Yeahs,Maps,spotify:track:0hDQV9X1Da5JrwhK8gu86p,2022-05-26 15:22,4331
23393,SZA,The Weekend - Funk Wav Remix,spotify:track:0P6AWOA4LG1XOctzaVu5tt,2022-05-26 15:22,142
23394,Aminé,CANTU,spotify:track:3OzwuqlBU5IInWGKhIDhTq,2022-05-26 15:22,143
23395,Kevin Morby,City Music,spotify:track:09Ch1J59rlCnAv5ojS77XJ,2022-05-26 15:22,128
23396,Bryson Tiller,Rambo,spotify:track:5RqsqQU0erB0OgLbwem6pU,2022-05-26 15:22,383
23397,Foo Fighters,"For All the Cows - Live at Reading Festival, London, UK - August 1995",spotify:track:5buTBZ2BpInSXkjWvAcDqo,2022-05-26 15:22,1378
23398,SZA,The Weekend - Funk Wav Remix,spotify:track:0P6AWOA4LG1XOctzaVu5tt,2022-05-26 15:25,147814
23399,Foo Fighters,"For All the Cows - Live at Reading Festival, London, UK - August 1995",spotify:track:5buTBZ2BpInSXkjWvAcDqo,2022-05-26 15:25,0
23400,Famous Exchange,Emocean,spotify:track:0i5QmFv8J5butPpXh0OEma,2022-05-26 15:26,633
23401,Tiësto,The Motto,spotify:track:18asYwWugKjjsihZ0YvRxO,2022-05-26 15:26,390
23402,The Happy Fits,"So Alright, Cool, Whatever",spotify:track:47rOmlKHPYyMDM3h6L74Sn,2022-05-26 15:26,3404
23403,Lorde,Ribs,spotify:track:2MvvoeRt8NcOXWESkxWn3g,2022-05-26 15:26,1637
23404,Lynyrd Skynyrd,Sweet Home Alabama,spotify:track:7e89621JPkKaeDSTQ3avtg,2022-05-26 15:26,381
23405,Kanye West,Everything We Need,spotify:track:24bnCCysWnbNRNUT4LpHcP,2022-05-26 15:26,382
